ticker,date_bulletin,volume_echange,valeur_echangee
SOGC,2019-06-28,8803.0,17805035.0
SPHC,2019-06-28,42.0,90340.0
ABJC,2019-06-28,179.0,220780.0
BNBC,2019-06-28,17077.0,30909410.0
CFAC,2019-06-28,415.0,184675.0
SHEC,2019-06-28,216.0,191160.0
TTLC,2019-06-28,1010.0,1512875.0
TTLS,2019-06-28,264.0,352490.0
STAC,2019-06-28,400.0,68000.0
CABC,2019-07-31,548.0,495940.0
FTSC,2019-07-31,101.0,141415.0
NTLC,2019-07-31,25.0,17750.0
SEMC,2019-07-31,10.0,2100.0
SIVC,2019-07-31,736.0,276000.0
STBC,2019-07-31,6418.0,6418000.0
UNXC,2019-07-31,2724.0,5507970.0
CIEC,2019-07-31,5582.0,7620780.0
ONTBF,2019-07-31,3086.0,11915915.0
SDCC,2019-07-31,60.0,202600.0
SNTS,2019-07-31,1054.0,17875525.0
BOAB,2019-07-31,170.0,588505.0
BOABF,2019-07-31,123.0,468810.0
BOAC,2019-07-31,126.0,357870.0
BOAM,2019-07-31,3.0,6435.0
BOAN,2019-07-31,1.0,3400.0
BOAS,2019-07-31,647.0,1080890.0
CBIBF,2019-07-31,158.0,1168650.0
ECOC,2019-07-31,5853.0,17738630.0
ETIT,2019-07-31,861548.0,14657426.0
NSBC,2019-07-31,145.0,478100.0
ORGT,2019-07-31,821.0,3268940.0
SAFC,2019-07-31,2.0,1080.0
SGBC,2019-07-31,717.0,6388610.0
SIBC,2019-07-31,1453.0,3632130.0
SDSC,2019-07-31,565.0,822550.0
PALC,2019-07-31,220.0,220350.0
SCRC,2019-07-31,170.0,115750.0
SOGC,2019-07-31,395.0,764725.0
SPHC,2019-07-31,25.0,47500.0
ABJC,2019-07-31,74.0,82975.0
BNBC,2019-07-31,11.0,18150.0
CFAC,2019-07-31,30.0,12900.0
SHEC,2019-07-31,115.0,97600.0
TTLC,2019-07-31,1370.0,1946450.0
TTLS,2019-07-31,1074.0,1529595.0
SLBC,2019-08-30,1.0,43000.0
STBC,2019-08-30,800.0,680000.0
UNXC,2019-08-30,112.0,224705.0
CIEC,2019-08-30,15.0,20100.0
ONTBF,2019-08-30,4439.0,17039385.0
SNTS,2019-08-30,405.0,6636295.0
BICC,2019-08-30,30.0,117600.0
BOAB,2019-08-30,60.0,219000.0
BOABF,2019-08-30,3062.0,11635325.0
BOAC,2019-08-30,168.0,466200.0
BOAN,2019-08-30,444.0,1509000.0
BOAS,2019-08-30,728.0,1237600.0
CBIBF,2019-08-30,75.0,555000.0
ECOC,2019-08-30,146.0,435810.0
ETIT,2019-08-30,33087.0,498305.0
NSBC,2019-08-30,12.0,38400.0
ORGT,2019-08-30,1580.0,6308550.0
SIBC,2019-08-30,130.0,310150.0
SDSC,2019-08-30,50.0,75000.0
PALC,2019-08-30,10.0,10000.0
SCRC,2019-08-30,338.0,221390.0
ABJC,2019-08-30,10.0,11400.0
CFAC,2019-08-30,445.0,192600.0
SHEC,2019-08-30,308.0,252680.0
TTLC,2019-08-30,11.0,14575.0
TTLS,2019-08-30,637.0,904540.0
CABC,2019-09-30,4507.0,3838050.0
FTSC,2019-09-30,289.0,289000.0
NEIC,2019-09-30,2888.0,737540.0
NTLC,2019-09-30,25.0,15050.0
SMBC,2019-09-30,24.0,87700.0
UNXC,2019-09-30,5423.0,8872005.0
CIEC,2019-09-30,300.0,382500.0
ONTBF,2019-09-30,1829.0,5476110.0
SDCC,2019-09-30,200.0,560000.0
SNTS,2019-09-30,7566.0,113701240.0
BICC,2019-09-30,741.0,3812445.0
BOAB,2019-09-30,212.0,753535.0
BOABF,2019-09-30,253.0,911190.0
BOAC,2019-09-30,328.0,844600.0
BOAM,2019-09-30,798.0,1088480.0
BOAN,2019-09-30,290.0,929950.0
BOAS,2019-09-30,1200.0,1906410.0
CBIBF,2019-09-30,12.0,88800.0
ECOC,2019-09-30,2306.0,6054650.0
ETIT,2019-09-30,4647.0,74352.0
NSBC,2019-09-30,492.0,1456990.0
ORGT,2019-09-30,241.0,950545.0
SGBC,2019-09-30,2379.0,19029000.0
SIBC,2019-09-30,1090.0,2551500.0
SDSC,2019-09-30,390.0,546000.0
SCRC,2019-09-30,21.0,13920.0
SOGC,2019-09-30,2778.0,5676700.0
SPHC,2019-09-30,1600.0,1856000.0
ABJC,2019-09-30,2135.0,2323450.0
BNBC,2019-09-30,950.0,1225500.0
CFAC,2019-09-30,13254.0,4805105.0
SHEC,2019-09-30,155.0,120055.0
TTLC,2019-09-30,406.0,537765.0
TTLS,2019-09-30,1496.0,1916995.0
CABC,2019-10-31,60.0,39000.0
NEIC,2019-10-31,20.0,3200.0
NTLC,2019-10-31,10.0,4600.0
SEMC,2019-10-31,220.0,30800.0
UNXC,2019-10-31,20.0,32000.0
ONTBF,2019-10-31,1155.0,3343900.0
SDCC,2019-10-31,7.0,19950.0
SNTS,2019-10-31,64.0,959665.0
BICC,2019-10-31,25.0,138750.0
BOAB,2019-10-31,17.0,62625.0
BOABF,2019-10-31,200.0,730000.0
BOAC,2019-10-31,71.0,182750.0
BOAM,2019-10-31,3.0,2775.0
BOAN,2019-10-31,256.0,771625.0
BOAS,2019-10-31,300.0,479300.0
ECOC,2019-10-31,483.0,1422700.0
ETIT,2019-10-31,1200.0,18000.0
NSBC,2019-10-31,25.0,82500.0
ORGT,2019-10-31,5.0,19825.0
SGBC,2019-10-31,3472.0,27080385.0
SIBC,2019-10-31,385.0,958450.0
SDSC,2019-10-31,138.0,191700.0
PALC,2019-10-31,1153.0,1063070.0
SCRC,2019-10-31,134.0,80400.0
SICC,2019-10-31,1.0,2900.0
SOGC,2019-10-31,10000.0,18500000.0
BNBC,2019-10-31,190.0,170450.0
CFAC,2019-10-31,70.0,30800.0
SHEC,2019-10-31,1470.0,1098800.0
TTLC,2019-10-31,11280.0,13988950.0
TTLS,2019-10-31,1139.0,1458750.0
FTSC,2019-11-29,225.0,180000.0
NEIC,2019-11-29,1.0,160.0
NTLC,2019-11-29,103.0,42730.0
SMBC,2019-11-29,160.0,415975.0
UNXC,2019-11-29,103.0,149260.0
CIEC,2019-11-29,1133.0,1472525.0
ONTBF,2019-11-29,400.0,1099690.0
SDCC,2019-11-29,1000.0,2828100.0
SNTS,2019-11-29,499.0,7334530.0
BOAB,2019-11-29,48.0,177825.0
BOABF,2019-11-29,6.0,18915.0
BOAC,2019-11-29,11750.0,31959325.0
BOAM,2019-11-29,241.0,287790.0
BOAN,2019-11-29,310.0,868000.0
BOAS,2019-11-29,1419.0,2233325.0
CBIBF,2019-11-29,1428.0,11136300.0
ECOC,2019-11-29,2402.0,6665980.0
ETIT,2019-11-29,39402.0,551628.0
NSBC,2019-11-29,9500.0,32462895.0
ORGT,2019-11-29,242.0,955915.0
SGBC,2019-11-29,110674.0,863257200.0
SIBC,2019-11-29,3446.0,9084335.0
SDSC,2019-11-29,1619.0,2250410.0
PALC,2019-11-29,125.0,112760.0
SCRC,2019-11-29,20.0,11900.0
SOGC,2019-11-29,1015.0,1927450.0
SPHC,2019-11-29,100.0,98000.0
ABJC,2019-11-29,3.0,3885.0
BNBC,2019-11-29,3670.0,2752000.0
PRSC,2019-11-29,10.0,27000.0
SHEC,2019-11-29,1744.0,1220685.0
TTLC,2019-11-29,2098.0,2737725.0
TTLS,2019-11-29,4869.0,6499940.0
CABC,2019-12-31,3875.0,2421555.0
FTSC,2019-12-31,44697.0,77102325.0
SIVC,2019-12-31,77.0,14245.0
SMBC,2019-12-31,813.0,2032500.0
UNXC,2019-12-31,21355.0,34004985.0
CIEC,2019-12-31,317491.0,507837250.0
ONTBF,2019-12-31,586.0,1595110.0
SDCC,2019-12-31,5.0,14000.0
SNTS,2019-12-31,23869.0,403292395.0
BICC,2019-12-31,6106.0,41520800.0
BOAB,2019-12-31,842.0,3065830.0
BOABF,2019-12-31,2173.0,8202195.0
BOAC,2019-12-31,5025.0,20073625.0
BOAM,2019-12-31,1746.0,2102150.0
BOAN,2019-12-31,4334.0,14599105.0
BOAS,2019-12-31,5558.0,8614255.0
CBIBF,2019-12-31,861.0,6845970.0
ECOC,2019-12-31,6685.0,26400160.0
ETIT,2019-12-31,150.0,2100.0
NSBC,2019-12-31,33106.0,212905635.0
ORGT,2019-12-31,14587.0,59028860.0
SGBC,2019-12-31,2625.0,20162220.0
SIBC,2019-12-31,2007.0,5610760.0
SDSC,2019-12-31,8503.0,11904500.0
PALC,2019-12-31,8877.0,16156140.0
SCRC,2019-12-31,1245.0,750225.0
SOGC,2019-12-31,8541.0,22007700.0
SPHC,2019-12-31,1490.0,1951900.0
ABJC,2019-12-31,605.0,758075.0
BNBC,2019-12-31,416.0,291200.0
CFAC,2019-12-31,119895.0,49831195.0
PRSC,2019-12-31,222.0,598290.0
SHEC,2019-12-31,12861.0,10272720.0
TTLC,2019-12-31,76444.0,128436755.0
TTLS,2019-12-31,1938137.0,3294777380.0
CABC,2020-01-31,1222.0,785925.0
FTSC,2020-01-31,2.0,2400.0
NEIC,2020-01-31,1017.0,162720.0
NTLC,2020-01-31,165.0,50325.0
SEMC,2020-01-31,205.0,25625.0
SIVC,2020-01-31,142.0,34080.0
SLBC,2020-01-31,5.0,213500.0
SMBC,2020-01-31,1276.0,4338575.0
UNXC,2020-01-31,3291.0,6417850.0
CIEC,2020-01-31,85.0,118575.0
ONTBF,2020-01-31,445.0,1267155.0
SDCC,2020-01-31,347.0,1110400.0
SNTS,2020-01-31,2672.0,41537325.0
BOAB,2020-01-31,2185.0,8519250.0
BOABF,2020-01-31,443.0,1724400.0
BOAC,2020-01-31,536.0,1860300.0
BOAM,2020-01-31,490.0,603800.0
BOAN,2020-01-31,58.0,209400.0
BOAS,2020-01-31,18195.0,30456435.0
CBIBF,2020-01-31,1549.0,12083950.0
ECOC,2020-01-31,1846.0,5911820.0
ETIT,2020-01-31,444755.0,5781815.0
ORGT,2020-01-31,67.0,271350.0
SGBC,2020-01-31,382.0,3156085.0
SIBC,2020-01-31,966.0,2628025.0
SDSC,2020-01-31,8773.0,16631645.0
PALC,2020-01-31,2342.0,5431160.0
SCRC,2020-01-31,1273.0,884335.0
SOGC,2020-01-31,121.0,309260.0
SPHC,2020-01-31,100.0,163500.0
ABJC,2020-01-31,1757.0,2636835.0
BNBC,2020-01-31,10.0,7400.0
CFAC,2020-01-31,490.0,227850.0
SHEC,2020-01-31,692.0,596145.0
TTLC,2020-01-31,693.0,968900.0
TTLS,2020-01-31,135.0,201835.0
STAC,2020-01-31,10.0,2900.0
CABC,2020-02-28,203.0,121725.0
FTSC,2020-02-28,103.0,116800.0
NEIC,2020-02-28,50.0,6750.0
NTLC,2020-02-28,115.0,32200.0
SEMC,2020-02-28,180.0,21100.0
SIVC,2020-02-28,145.0,33350.0
SMBC,2020-02-28,1021.0,3057895.0
UNXC,2020-02-28,975.0,1357500.0
CIEC,2020-02-28,96.0,129835.0
ONTBF,2020-02-28,167.0,468060.0
SDCC,2020-02-28,769.0,2190400.0
SNTS,2020-02-28,1417.0,21254075.0
BOAB,2020-02-28,93.0,350425.0
BOABF,2020-02-28,104.0,385300.0
BOAC,2020-02-28,50.0,162500.0
BOAN,2020-02-28,6.0,21000.0
BOAS,2020-02-28,448.0,686320.0
CBIBF,2020-02-28,39.0,304005.0
ECOC,2020-02-28,40.0,120000.0
ETIT,2020-02-28,4090.0,53170.0
NSBC,2020-02-28,35.0,129325.0
ORGT,2020-02-28,55.0,209425.0
SGBC,2020-02-28,1406.0,12168930.0
SIBC,2020-02-28,2243.0,5871145.0
SDSC,2020-02-28,21139.0,40656880.0
SCRC,2020-02-28,157.0,93850.0
SOGC,2020-02-28,77.0,162545.0
SPHC,2020-02-28,45.0,60300.0
ABJC,2020-02-28,5.0,6775.0
BNBC,2020-02-28,348.0,244890.0
PRSC,2020-02-28,45.0,150225.0
SHEC,2020-02-28,93.0,75080.0
TTLC,2020-02-28,1406.0,2038725.0
TTLS,2020-02-28,5.0,7500.0
CABC,2020-03-31,180.0,107200.0
FTSC,2020-03-31,10.0,10000.0
NEIC,2020-03-31,75.0,10500.0
NTLC,2020-03-31,2100.0,504000.0
SIVC,2020-03-31,293.0,67460.0
SLBC,2020-03-31,20.0,902000.0
STBC,2020-03-31,224.0,109000.0
UNXC,2020-03-31,206.0,282070.0
CIEC,2020-03-31,772.0,1002500.0
ONTBF,2020-03-31,136.0,435200.0
SDCC,2020-03-31,70.0,195550.0
SNTS,2020-03-31,7364.0,95538125.0
BICC,2020-03-31,1250.0,5125000.0
BOAB,2020-03-31,1708.0,5925070.0
BOABF,2020-03-31,191.0,665855.0
BOAC,2020-03-31,410.0,1264975.0
BOAM,2020-03-31,684.0,564755.0
BOAN,2020-03-31,111.0,395800.0
BOAS,2020-03-31,1469.0,2202900.0
CBIBF,2020-03-31,495.0,3753010.0
ECOC,2020-03-31,815.0,2400645.0
ETIT,2020-03-31,69175.0,899275.0
NSBC,2020-03-31,435.0,1307475.0
ORGT,2020-03-31,1584.0,6114700.0
SGBC,2020-03-31,5.0,39700.0
SIBC,2020-03-31,1578.0,4045860.0
SDSC,2020-03-31,1146.0,1603080.0
PALC,2020-03-31,12.0,14390.0
SPHC,2020-03-31,3135.0,4122525.0
ABJC,2020-03-31,1112.0,1059800.0
BNBC,2020-03-31,80.0,54400.0
CFAC,2020-03-31,765.0,306890.0
PRSC,2020-03-31,964.0,2888500.0
SHEC,2020-03-31,50.0,37500.0
TTLC,2020-03-31,314.0,393050.0
TTLS,2020-03-31,525.0,682500.0
CABC,2020-04-30,225.0,146250.0
FTSC,2020-04-30,28319.0,22992640.0
NEIC,2020-04-30,15.0,1800.0
SEMC,2020-04-30,100.0,12500.0
SMBC,2020-04-30,180.0,456300.0
STBC,2020-04-30,1.0,525.0
UNXC,2020-04-30,2796.0,3530240.0
ONTBF,2020-04-30,5801.0,18911010.0
SNTS,2020-04-30,2002.0,27828000.0
BICC,2020-04-30,22.0,67430.0
BOAB,2020-04-30,926.0,3425930.0
BOABF,2020-04-30,875.0,2907100.0
BOAC,2020-04-30,4848.0,16240735.0
BOAM,2020-04-30,2008.0,1907680.0
BOAN,2020-04-30,261.0,998050.0
BOAS,2020-04-30,3505.0,5432750.0
CBIBF,2020-04-30,15.0,113950.0
ECOC,2020-04-30,380.0,1159000.0
ETIT,2020-04-30,120.0,1560.0
NSBC,2020-04-30,40.0,124000.0
SIBC,2020-04-30,3182.0,8304115.0
SDSC,2020-04-30,340.0,567800.0
PALC,2020-04-30,2.0,2200.0
SCRC,2020-04-30,7159.0,4008785.0
SOGC,2020-04-30,1000.0,1800000.0
ABJC,2020-04-30,1075.0,1128790.0
BNBC,2020-04-30,120.0,90000.0
CFAC,2020-04-30,1500.0,585000.0
SHEC,2020-04-30,6104.0,3789455.0
TTLC,2020-04-30,226.0,273500.0
TTLS,2020-04-30,3144.0,4244400.0
CABC,2020-05-29,1725.0,1538955.0
FTSC,2020-05-29,150.0,146250.0
NTLC,2020-05-29,669.0,217445.0
SEMC,2020-05-29,225.0,24750.0
SIVC,2020-05-29,2.0,420.0
SMBC,2020-05-29,14.0,36050.0
UNXC,2020-05-29,1786.0,1884840.0
CIEC,2020-05-29,584.0,727080.0
ONTBF,2020-05-29,1990.0,6673560.0
SDCC,2020-05-29,4.0,11780.0
SNTS,2020-05-29,25126.0,338595745.0
BOAB,2020-05-29,1180.0,3694260.0
BOABF,2020-05-29,405.0,1293500.0
BOAC,2020-05-29,644.0,2156625.0
BOAM,2020-05-29,230.0,228850.0
BOAN,2020-05-29,884.0,3093410.0
BOAS,2020-05-29,8682.0,13422385.0
ECOC,2020-05-29,1126.0,3495050.0
ETIT,2020-05-29,13401.0,174213.0
NSBC,2020-05-29,30.0,96000.0
ORGT,2020-05-29,18.0,70200.0
SGBC,2020-05-29,100.0,779000.0
SIBC,2020-05-29,3128.0,7836805.0
SDSC,2020-05-29,7.0,9800.0
SCRC,2020-05-29,1495.0,813395.0
SOGC,2020-05-29,138.0,234480.0
ABJC,2020-05-29,1087.0,1085500.0
CFAC,2020-05-29,25.0,9770.0
SHEC,2020-05-29,18541.0,10716710.0
TTLC,2020-05-29,280.0,350000.0
TTLS,2020-05-29,282.0,394300.0
CABC,2020-06-30,1021.0,837220.0
FTSC,2020-06-30,2405.0,3248450.0
NEIC,2020-06-30,5765.0,725050.0
SIVC,2020-06-30,201.0,50235.0
SLBC,2020-06-30,5.0,227500.0
SMBC,2020-06-30,521.0,1501625.0
STBC,2020-06-30,1150.0,667000.0
UNXC,2020-06-30,9852.0,9947725.0
CIEC,2020-06-30,3760.0,4523775.0
ONTBF,2020-06-30,3764.0,11251760.0
SDCC,2020-06-30,1259.0,4006010.0
SNTS,2020-06-30,1522.0,19767150.0
BICC,2020-06-30,210.0,901950.0
BOAB,2020-06-30,7963.0,29022305.0
BOABF,2020-06-30,1045.0,3615470.0
BOAC,2020-06-30,3190.0,10023550.0
BOAM,2020-06-30,370.0,407000.0
BOAN,2020-06-30,2120.0,7885180.0
BOAS,2020-06-30,5935.0,8858475.0
CBIBF,2020-06-30,160.0,1224000.0
ECOC,2020-06-30,2079.0,7069160.0
ETIT,2020-06-30,2652.0,34476.0
NSBC,2020-06-30,3174.0,11743800.0
SGBC,2020-06-30,342.0,2619950.0
SIBC,2020-06-30,3656.0,8920475.0
SDSC,2020-06-30,3560.0,4871820.0
PALC,2020-06-30,490.0,608305.0
SCRC,2020-06-30,459.0,247910.0
SOGC,2020-06-30,295.0,562550.0
ABJC,2020-06-30,2106.0,2292790.0
CFAC,2020-06-30,21454.0,10389435.0
SHEC,2020-06-30,5105.0,3319250.0
TTLC,2020-06-30,1055.0,1483975.0
TTLS,2020-06-30,364.0,511420.0
CABC,2020-07-30,7633.0,5722255.0
FTSC,2020-07-30,7140.0,9047800.0
NEIC,2020-07-30,145.0,18850.0
NTLC,2020-07-30,20.0,6000.0
SEMC,2020-07-30,40.0,6400.0
SIVC,2020-07-30,15.0,3375.0
UNXC,2020-07-30,2269.0,2132980.0
CIEC,2020-07-30,1021.0,1301310.0
ONTBF,2020-07-30,1199.0,3336765.0
SNTS,2020-07-30,3307.0,39764920.0
BICC,2020-07-30,109.0,531650.0
BOAB,2020-07-30,1161.0,4045335.0
BOABF,2020-07-30,701.0,2243200.0
BOAC,2020-07-30,266.0,794000.0
BOAM,2020-07-30,85.0,83500.0
BOAN,2020-07-30,730.0,2482000.0
BOAS,2020-07-30,396.0,552920.0
CBIBF,2020-07-30,145.0,1044500.0
ECOC,2020-07-30,1886.0,5465650.0
NSBC,2020-07-30,357.0,1280700.0
ORGT,2020-07-30,1000.0,3800000.0
SGBC,2020-07-30,292.0,2227475.0
SIBC,2020-07-30,2202.0,5459760.0
SDSC,2020-07-30,1200.0,1560000.0
PALC,2020-07-30,200.0,232000.0
SCRC,2020-07-30,284.0,142000.0
SICC,2020-07-30,1.0,1760.0
SOGC,2020-07-30,210.0,315000.0
SPHC,2020-07-30,35.0,35700.0
ABJC,2020-07-30,1034.0,1137330.0
BNBC,2020-07-30,407.0,284650.0
SHEC,2020-07-30,532.0,324520.0
TTLC,2020-07-30,1301.0,1759040.0
TTLS,2020-07-30,790.0,1018750.0
CABC,2020-08-31,1376.0,1196520.0
FTSC,2020-08-31,1236.0,1460355.0
SIVC,2020-08-31,2393.0,418775.0
SLBC,2020-08-31,2.0,91000.0
STBC,2020-08-31,1000.0,530000.0
UNXC,2020-08-31,16947.0,16138590.0
CIEC,2020-08-31,9490.0,10856380.0
ONTBF,2020-08-31,3118.0,9068360.0
SDCC,2020-08-31,181.0,543130.0
SNTS,2020-08-31,1110.0,13817995.0
BICC,2020-08-31,3972.0,19730945.0
BOAB,2020-08-31,2321.0,8120350.0
BOABF,2020-08-31,467.0,1530150.0
BOAC,2020-08-31,1978.0,5558530.0
BOAM,2020-08-31,258.0,250170.0
BOAN,2020-08-31,830.0,2888645.0
BOAS,2020-08-31,3459.0,4588085.0
CBIBF,2020-08-31,1334.0,9618110.0
ECOC,2020-08-31,376.0,1062375.0
NSBC,2020-08-31,3185.0,10496265.0
ORGT,2020-08-31,15178.0,59972970.0
SGBC,2020-08-31,310.0,2136730.0
SIBC,2020-08-31,684.0,1680865.0
SDSC,2020-08-31,3820.0,4770830.0
SCRC,2020-08-31,196.0,91380.0
SOGC,2020-08-31,1409.0,2654080.0
SPHC,2020-08-31,2589.0,3368220.0
ABJC,2020-08-31,254.0,249985.0
SHEC,2020-08-31,4011.0,2268460.0
TTLC,2020-08-31,4966.0,6441550.0
TTLS,2020-08-31,1030.0,1317830.0
STAC,2020-08-31,22627.0,4175800.0
CABC,2020-09-30,108.0,94800.0
FTSC,2020-09-30,341.0,383630.0
NEIC,2020-09-30,350.0,52500.0
NTLC,2020-09-30,500.0,137100.0
SEMC,2020-09-30,200.0,27000.0
SLBC,2020-09-30,2.0,92000.0
UNXC,2020-09-30,175.0,132125.0
CIEC,2020-09-30,3428.0,3837795.0
ONTBF,2020-09-30,6973.0,18877585.0
SDCC,2020-09-30,41.0,114720.0
SNTS,2020-09-30,3414.0,39379365.0
BOAB,2020-09-30,2428.0,8241740.0
BOABF,2020-09-30,375.0,1195120.0
BOAC,2020-09-30,201.0,563810.0
BOAM,2020-09-30,225.0,203875.0
BOAS,2020-09-30,3843.0,5486040.0
CBIBF,2020-09-30,152.0,1132100.0
ECOC,2020-09-30,1092.0,3310610.0
ETIT,2020-09-30,5942.0,77246.0
NSBC,2020-09-30,118.0,383305.0
SGBC,2020-09-30,215.0,1360470.0
SIBC,2020-09-30,515.0,1336500.0
SDSC,2020-09-30,277.0,328245.0
SCRC,2020-09-30,82.0,37000.0
SOGC,2020-09-30,59.0,107675.0
SPHC,2020-09-30,70.0,91000.0
ABJC,2020-09-30,120.0,102000.0
BNBC,2020-09-30,1000.0,545000.0
CFAC,2020-09-30,15.0,5475.0
SHEC,2020-09-30,590.0,349970.0
TTLC,2020-09-30,372.0,472340.0
TTLS,2020-09-30,3421.0,4284950.0
STAC,2020-09-30,21552.0,5926770.0
CABC,2020-10-30,1181.0,1311360.0
FTSC,2020-10-30,56156.0,68572560.0
NEIC,2020-10-30,6621.0,1002755.0
NTLC,2020-10-30,3.0,795.0
SEMC,2020-10-30,5.0,675.0
SIVC,2020-10-30,153.0,28305.0
SMBC,2020-10-30,51.0,163200.0
STBC,2020-10-30,1080.0,528850.0
UNXC,2020-10-30,5468.0,4404760.0
CIEC,2020-10-30,8269.0,9102595.0
ONTBF,2020-10-30,18232.0,51288615.0
SDCC,2020-10-30,6298.0,17004600.0
SNTS,2020-10-30,2942.0,32479290.0
BOAB,2020-10-30,400.0,1393395.0
BOABF,2020-10-30,80.0,256800.0
BOAC,2020-10-30,4570.0,12811050.0
BOAM,2020-10-30,1255.0,1315915.0
BOAN,2020-10-30,1447.0,4805335.0
BOAS,2020-10-30,200.0,270000.0
CBIBF,2020-10-30,562.0,4044255.0
ECOC,2020-10-30,1378.0,4581700.0
ETIT,2020-10-30,20100.0,261300.0
NSBC,2020-10-30,730.0,2906565.0
SGBC,2020-10-30,3731.0,24970310.0
SIBC,2020-10-30,388.0,967385.0
SDSC,2020-10-30,1987.0,2523490.0
PALC,2020-10-30,18.0,26200.0
SCRC,2020-10-30,150.0,67500.0
SOGC,2020-10-30,1083.0,2130450.0
SPHC,2020-10-30,247.0,331010.0
ABJC,2020-10-30,97.0,80025.0
CFAC,2020-10-30,12.0,4200.0
SHEC,2020-10-30,349.0,209910.0
TTLC,2020-10-30,401.0,477075.0
TTLS,2020-10-30,1101.0,1405465.0
CABC,2020-11-30,46.0,47990.0
NEIC,2020-11-30,1450.0,182050.0
NTLC,2020-11-30,31.0,9770.0
SIVC,2020-11-30,17.0,3400.0
SMBC,2020-11-30,24.0,74100.0
UNXC,2020-11-30,440.0,470650.0
CIEC,2020-11-30,420.0,575400.0
ONTBF,2020-11-30,2435.0,6687810.0
SDCC,2020-11-30,385.0,1039500.0
SNTS,2020-11-30,26422.0,296168450.0
BOAB,2020-11-30,126.0,459250.0
BOABF,2020-11-30,4510.0,14434250.0
BOAC,2020-11-30,2480.0,7931400.0
BOAM,2020-11-30,659.0,719470.0
BOAN,2020-11-30,30.0,99150.0
BOAS,2020-11-30,599.0,796950.0
CBIBF,2020-11-30,3.0,22500.0
ECOC,2020-11-30,84.0,280810.0
ETIT,2020-11-30,930.0,12090.0
NSBC,2020-11-30,1810.0,9489220.0
ORGT,2020-11-30,71.0,272335.0
SGBC,2020-11-30,400.0,3246030.0
SIBC,2020-11-30,373.0,977445.0
SDSC,2020-11-30,2037.0,2596775.0
PALC,2020-11-30,30.0,48000.0
SCRC,2020-11-30,310.0,155000.0
SICC,2020-11-30,10.0,15200.0
SPHC,2020-11-30,40.0,55600.0
BNBC,2020-11-30,2.0,1200.0
SHEC,2020-11-30,796.0,477600.0
TTLC,2020-11-30,60.0,71325.0
CABC,2020-12-31,600.0,605000.0
FTSC,2020-12-31,50000.0,80500000.0
NEIC,2020-12-31,1200.0,275000.0
NTLC,2020-12-31,50.0,16000.0
SEMC,2020-12-31,647.0,122950.0
SIVC,2020-12-31,15.0,2775.0
SMBC,2020-12-31,100.0,308000.0
UNXC,2020-12-31,157.0,157000.0
CIEC,2020-12-31,2980.0,4452900.0
ONTBF,2020-12-31,300.0,859500.0
SDCC,2020-12-31,2000.0,5980000.0
SNTS,2020-12-31,65366.0,882240170.0
BICC,2020-12-31,34080.0,226265580.0
BOAB,2020-12-31,10002.0,36957200.0
BOABF,2020-12-31,6530.0,24195530.0
BOAC,2020-12-31,31460.0,115613200.0
BOAM,2020-12-31,1575.0,1772450.0
BOAN,2020-12-31,6018.0,21013500.0
BOAS,2020-12-31,20310.0,30304500.0
CBIBF,2020-12-31,2495.0,19842530.0
ECOC,2020-12-31,1050022.0,4266649310.0
NSBC,2020-12-31,10000.0,60000000.0
ORGT,2020-12-31,22947.0,92718650.0
SGBC,2020-12-31,1003.0,8117530.0
SIBC,2020-12-31,14740.0,39135515.0
SDSC,2020-12-31,10000.0,15480820.0
PALC,2020-12-31,2500.0,5625000.0
SCRC,2020-12-31,936.0,454580.0
SOGC,2020-12-31,5015.0,11768720.0
SPHC,2020-12-31,315.0,440250.0
ABJC,2020-12-31,7.0,8680.0
BNBC,2020-12-31,617.0,369475.0
CFAC,2020-12-31,799.0,287640.0
PRSC,2020-12-31,454.0,996530.0
SHEC,2020-12-31,1725.0,1035000.0
TTLC,2020-12-31,15006.0,23859540.0
TTLS,2020-12-31,3756.0,6646550.0
STAC,2020-12-31,2620.0,764040.0
CABC,2021-01-29,30.0,34350.0
FTSC,2021-01-29,948.0,1283780.0
NEIC,2021-01-29,2850.0,612750.0
NTLC,2021-01-29,105.0,68930.0
SEMC,2021-01-29,105.0,25695.0
SIVC,2021-01-29,200.0,41000.0
SMBC,2021-01-29,670.0,2575530.0
UNXC,2021-01-29,302.0,317090.0
CIEC,2021-01-29,1589.0,2356640.0
ONTBF,2021-01-29,19847.0,59456125.0
SDCC,2021-01-29,874.0,2618770.0
SNTS,2021-01-29,93927.0,1034679300.0
BICC,2021-01-29,50.0,280800.0
BOAB,2021-01-29,2007.0,7901100.0
BOABF,2021-01-29,311.0,1147590.0
BOAC,2021-01-29,2058.0,6999800.0
BOAM,2021-01-29,2082.0,2498400.0
BOAN,2021-01-29,165.0,587750.0
BOAS,2021-01-29,750.0,1121375.0
ECOC,2021-01-29,1319.0,4358850.0
ETIT,2021-01-29,37780.0,491140.0
NSBC,2021-01-29,2.0,8800.0
ORGT,2021-01-29,860.0,3516500.0
SGBC,2021-01-29,303.0,2274235.0
SIBC,2021-01-29,811.0,2139425.0
SDSC,2021-01-29,884.0,1161395.0
PALC,2021-01-29,10.0,31500.0
SCRC,2021-01-29,2400.0,1365000.0
SOGC,2021-01-29,734.0,1740650.0
