sha256,ticker,exercice,resultat_net,resultat_net_n1,total_actif,total_passif,capitaux_propres,source_type,statut_donnee,strategie,unite,note,source_url,date_extraction_utc
27c368366926b7c52f165dc485e2fbe7a22f6907bb7da09b132584256df34e3c,SLBC,,,,294111.0,294111.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20220603_-_etats_financiers_exercice_2021_-_solibra.pdf,2026-07-25T11:26:31.143148+00:00
0c093ecf15f9bee229f2c01c1e6adf4546b58041c056ac180580456f35c4fa17,SLBC,,,,275982.0,275982.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20210504_-_etats_financiers_-_exercice_2020_-_solibra_ci.pdf,2026-07-25T11:26:31.938360+00:00
8996711b83e9d09661ff6ac7e665855f0520d4a9d688f55e04dec0c347f28ed9,SLBC,,,,258729.0,258729.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20190405_-_etats_financiers_exercice_2018_-_solibra_ci.pdf,2026-07-25T11:26:32.673389+00:00
7adcc2719664c8a1c2294e991fb568b1f23b9fffe0ca7afdb98496cf863306ca,SNTS,2025,413588.0,393662.0,,3105287.0,1274638.0,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260216_-_etats_financiers_2025_et_attestation_des_cac_-_sonatel_sn.pdf,2026-07-25T11:26:35.771978+00:00
105c1756580297199e82fb2dbfd8942644049e1e90dd6df51d2a37dd855e794e,SNTS,2024,331.7,393.0,,2252192.0,898523.0,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250221_-_etats_financiers_-_exercice_2024_-_sonatel_sn.pdf,2026-07-25T11:26:40.198071+00:00
b687360df23964d97c5e912fa96598dbee06cb55ce62f284290633869dca656e,SNTS,2023,331748328.0,278912390.0,,2063844216.0,821250129.0,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240222_-_etats_financiers_-_exercice_2023_-_sonatel_sn.pdf,2026-07-25T11:26:42.598661+00:00
4c9645d3df1e64a72ba94abe5f369a2fcbbd16de32fa9dea05a15aa5828a3805,SCRC,,-7953932.0,2473760.0,133450356.0,133450356.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260518_-_etats_financiers_-_exercice_2025_-_sucrivoire_ci_annule_et_remplace_le_precedent.pdf,2026-07-25T11:26:43.307959+00:00
41f7ae8e047b389905c12d768a0a8c9fb28ac8d6db61919432c4a556499b8cfd,SCRC,,-7953932.0,2473760.0,133450356.0,133450356.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260430_-_etats_financiers_ifrs_-_exercice_2025_-_sucrivoire_ci_0.pdf,2026-07-25T11:26:44.212453+00:00
7f7aa9f5aa33f5c6e6ab30424903ad574c7e9e0393221f858e1e4620860ecf40,SCRC,,-9010129.0,-6991817.0,131234880.0,131234880.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240510_-_etats_financiers_ifrs_-_exercice_2023_-_sucrivoire_ci.pdf,2026-07-25T11:26:50.130802+00:00
3394c51a3b858400387ae3c356410b0df3ad4262e8d338835b8459fe7a8b57cb,SCRC,,-6991817.0,-6860314.0,112594546.0,112594546.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230612_-_etats_financiers_ifrs_exercice_2022_-_sucrivoire_ci_0.pdf,2026-07-25T11:26:50.962024+00:00
40e6b3ff3219dfd1c694a6f505745dfcdda1c57331e6ce47b02a3459d3dc2405,TTLS,,,,191526.0,191526.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260601_-_etats_financiers_approuves_-_exercice_2025_-_totalenergies_marketing_ci.pdf,2026-07-25T11:26:52.793065+00:00
5c63eeb892410877f72cff218312a49bdaf9534ff6562bcfecfa73204e3fa834,TTLS,,,,191526.0,191526.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260331_-_etats_financiers_syscohada_-_exercice_2025_-_totalenergies_marketing_ci.pdf,2026-07-25T11:26:54.393055+00:00
f8253e13210d0ce50f2504f5b6f5337f4493a5ea408a9246c8b320f9c189db59,TTLS,,,,167625.0,167625.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250430_-_etats_financiers_-_exercice_2024_-_totalenergies_marketing_ci.pdf,2026-07-25T11:26:55.543953+00:00
e2c811b40fbd143c454c64d62d8a160da65bd5a30a69a148a2197573d0fbaf5b,TTLS,,8.709,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240910_-_etats_financiers_definitifs_2023_-_totalenergies_marketing_ci.pdf,2026-07-25T11:26:56.167615+00:00
b1efa1e1686e5524dd51f1471ddfdddce577ab794c31c05a843ce0a667ed12e1,TTLS,,8.709,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240429_-_etats_financiers_provisoires_2023_rapport_dactivite_1er_trimestre_2024_-_totalenergies_marketing_ci_1.pdf,2026-07-25T11:26:56.834530+00:00
0b8c08cef9f9adc2bb81d5f8ab34174a811bf84a964f32ba131014f150d914ac,TTLS,,55412.0,55441.0,156297.0,156297.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230630_-_etats_financiers_certifies_et_approuves_exercice_2022_-_totalenergies_marketing_ci.pdf,2026-07-25T11:26:57.559684+00:00
80d09ed8167af71ffcb97da9fd13f994d1069ada06fc00b2903674a997fb76bb,TTLS,,,,156297.0,156297.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230427_-_etats_financiers_exercice_2022_-_totalenergies_marketing_ci.pdf,2026-07-25T11:26:58.380715+00:00
22cfbb09abd9b9136f7deebe5b81310b1272f4d31de99a37d03b5c69b7464dc9,TTLS,,6779.0,7140.0,,,,NATIF,PROBABLE,pdfplumber,millions,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260430_-_etats_financiers_ifrs_-_exercice_2025_-_totalenergies_marketing_sn.pdf,2026-07-25T11:26:58.916669+00:00
37ea478caa43f4cbf645eec7e6e38c4d37118a016c7ab1375d3d70616938d292,TTLS,2025,6146527.0,7090811.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260430_-_etats_financiers_syscohada_-_exercice_2025_-_totalenergies_marketing_sn.pdf,2026-07-25T11:26:59.632699+00:00
7a421c6da5a67c2629c310c24ea31cd311fc9afcb3b31356577fcce5b06b5f01,TTLS,,7140.0,3981.0,,,,NATIF,PROBABLE,pdfplumber,millions,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250502_-_etats_financiers_-_norme_ifrs_-_exercice_2024_-_totalenergies_marketing_sn.pdf,2026-07-25T11:27:00.394879+00:00
1d306935785dab7e52b60ee9694c1d9e4958c41f5aaf1362fa6811fc4c4fa50b,TTLS,,1819.0,6631.0,,,,NATIF,PROBABLE,pdfplumber,millions,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240430_-_etats_financiers_consolides_ifrs_-_exercice_2023_-_totalenergies_marketing_senegal.pdf,2026-07-25T11:27:02.520995+00:00
6f433386cad31b2dd2e295893a32645889ba847bf69ade9c5901558777029fc6,TTLS,2023,4222465.0,8475035.0,199056097.0,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240430_-_etats_financiers_-_exercice_2023_-_totalenergies_marketing_senegal.pdf,2026-07-25T11:27:03.504369+00:00
54996ba5f9bb4be18b42129011aa68d44a30b3ad0f5b393e90f62c966a54b5b2,PRSC,,2084.0,3644.0,-9730.0,-3145.0,11480.0,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240530_-_etats_financiers_-_exercice_2023_-_tractafric_motors_ci_annule_et_remplace_le_precedent.pdf,2026-07-25T11:27:12.870396+00:00
febc6bdcf38e0fc2678e4a045dd1a351d078a1ddb06a58b78e479518662da269,PRSC,,3644.0,3067.0,-6318.0,-3316.0,9837.0,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230803_-_etats_financiers_certifies_et_approuves_-_exercice_2022_-_tractafric_motors_ci.pdf,2026-07-25T11:27:15.730960+00:00
3ff3b60738a5f3f67eaa91acb1474c670847ec8e37690b5456b89c68a32c109e,UNLC,,3.0,13078589800.0,-7471891536.0,15548055734.0,-11299190951.0,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240904_-_etats_financiers_-_exercice_2023_-_unilever_ci.pdf,2026-07-25T11:27:19.979878+00:00
4a832d1aac81b30097e97d31e0bdae9bc6be3b0c9146efd4471a4859dcf2a42c,UNXC,,-2035492389.0,-1298674972.0,39705901306.0,39705901306.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240430_-_etats_financiers_de_synthese_projets_daffectation_non_verifies_par_les_cac_-_exercice_2023_-_uniwax_ci.pdf,2026-07-25T11:27:29.348267+00:00
222265faff386e8742a8e39e9495094c8c8266147cdca77ebdb090d2d47f8086,UNXC,,-1298674972.0,1400692889.0,37292681535.0,37292681535.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230606_-_etats_financiers_exercice_certifies_-_uniwax_ci.pdf,2026-07-25T11:27:30.063155+00:00
7f2dd2146740f54cd238472cbfdf9fa94bbd46e552d1e19794b6a26b61ae99d7,UNXC,,-1298674972.0,1400692889.0,37292681535.0,37292681535.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20230428_-_etats_financiers_exercice_2022_-_uniwax_ci.pdf,2026-07-25T11:27:30.900356+00:00
277561a25bf346b5fe2432d0df021902b95369d93d83daad4240e49a3a30b3d5,UNXC,,1400692889.0,231265060.0,32742029278.0,32742029278.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20220613_-_etats_financiers_certifies_exercice_2021_-_uniwax_ci.pdf,2026-07-25T11:27:31.709530+00:00
f7adc8c32ecba082e091bb8bde723fc19cea90d455bab0425faf789824379da3,UNXC,,1400692889.0,231265060.0,32742029278.0,32742029278.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20220429_-_etats_financiers_exercice_2021_-_uniwax_ci.pdf,2026-07-25T11:27:32.440262+00:00
ef2b7d1d6739aef4f55342e5d55e689a620475a138638cd0f55a51343e6f431e,SHEC,2025,6028125958.0,5353993378.0,207064380555.0,207064380555.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260603_-_etats_financiers_-_exercice_2025_-_vivo_energy.pdf,2026-07-25T11:27:33.140015+00:00
b88401ae19d81d9dcd4a1723cd1929bad8c0269dfa811c06e7c9b878b58b61c0,SHEC,2024,5353993378.0,4011602748.0,168468608785.0,168468608785.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20250516_-_etats_financiers_2024_et_rapport_dactivites_du_1er_trimestre_2025_-_vivo_energy_ci.pdf,2026-07-25T11:27:34.208639+00:00
72c486c8cb9effaba181f357bfb8267723769149d8770ace882386d2992a1c73,SHEC,2023,4011602748.0,3548638458.0,119461700193.0,119461700193.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240606_-_etats_financiers_provisoire_-_exercice_2023_-_vivo_energy_ci.pdf,2026-07-25T11:27:35.425183+00:00
f89382a6df04d4d360f245548c0c8d5217e6172410c235a63aeb7c6065f75f08,SHEC,2022,3548638458.0,2359622661.0,101262735128.0,101262735128.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20231103_-_etats_financiers_-_exercice_2022_-_vivo_energy_ci.pdf,2026-07-25T11:27:36.202346+00:00
55774bb97479700a7b762180d2fcd25ac012d0c191f7b919a357ecf17c4e0a26,SHEC,2021,2359622661.0,-4788012834.0,80833632309.0,80833632309.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20220906_-_etats_financiers_exercice_2021_-_vivo_energy_ci.pdf,2026-07-25T11:27:39.317846+00:00
24bafa7793196af623ca95567a12f2308f6b4f86b34a898278cbb30d9b84a7cd,SIVC,,514515.0,-241666.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20211122_-_rapport_dactivite_au_3eme_trimestre_2021_-_air_liquide.pdf,2026-07-25T11:27:42.800298+00:00
c4eeea082a30b5fa83514fdfcb1117bdeaf1ace4286254b7056f5337cba5b30b,SIVC,,184587.0,-112006.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20211108_-_rapport_dactivite_du_1er_semestre_2021_-_air_liquide_ci.pdf,2026-07-25T11:27:43.238317+00:00
af26041b014e7336a0d281d482735503db601e43d125bc40787dd16a15693b60,SIVC,,59642.0,-84337.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20210428_-_rapport_dactivite_au_1er_trimestre_2021_-_air_liquide_ci_1.pdf,2026-07-25T11:27:43.646583+00:00
ad3e26975476d9179882412baa4d1c6730b75474e758b5bb5003a2a145116648,SIVC,,-112006.0,147052.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20201030_-_rapport_dactivites_du_1er_semestre_2020_-_air_liquide_ci.pdf,2026-07-25T11:27:44.249907+00:00
c3d7dfbc9d31bbc882190a51df7bd6cb17fb4f9e17264ec0d6f0db35cbfaf4c8,SIVC,,-241666.0,-395652.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20201030_-_rapport_dactivites_au_3eme_trimestre_2020_-_air_liquide_ci.pdf,2026-07-25T11:27:44.765251+00:00
ec9df3003f653428ec6fe4957f1096fc91c1ea90c3188a5095635cb3a289c12c,BNBC,2025,-65566392.0,16147480.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260430_-_rapport_dactivites_-_1er_trimestre_2026_-_bernabe_ci.pdf,2026-07-25T11:28:25.302201+00:00
afacc4b03ac8405b020a4e780da1a8f96fb0246ae1703c269c3705df3c6aae1d,BNBC,2024,-157025644.0,-31575815.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20251031_-_rapport_dactivites_-_3eme_trimestre_2025_-_bernabe_ci.pdf,2026-07-25T11:28:25.900363+00:00
1a15248efdc66e6acc6d014da2651e81c386328a45442356bf0ad03526b6e4c8,BNBC,2022,516579871.0,776631000.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20230428_-_rapport_dactivite_-_1er_trimestre_2023_-_bernabe_ci.pdf,2026-07-25T11:28:31.927623+00:00
9f62b9d8557f5dcad2557d9b110614b0258baf79faeda4945c6fa504e45fec9b,BNBC,2021,1805367009.0,1422094663.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20221215_-_rapport_dactivite_-_3eme_trimestre_2022_-_bernabe_ci.pdf,2026-07-25T11:28:32.382904+00:00
f50ed4e5d54a1646db963fa18174db56d80889483dc55ac3882a6ac548ec6801,BNBC,2021,1230606318.0,931144649.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20220926_-_rapport_dactivite_du_1er_semestre_2022_-_bernabe_ci.pdf,2026-07-25T11:28:32.949151+00:00
b11838cada6c53e17d8d97f17955f8dbdcdd64477927f85b51f3da07b9a6a28e,BICC,2025,18172.0,27402.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20251029_-_rapport_dactivites_-_3eme_trimestre_2025_-_bici_ci.pdf,2026-07-25T11:28:36.883745+00:00
6f70cb8446b3314870fe578ba951fba6273ca27655f3490fe3a1bbebab842206,BICC,,6511.0,8011.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250430_-_rapport_dactivites_-_1er_trimestre_2025_-_bici_ci.pdf,2026-07-25T11:28:38.411204+00:00
631ad7c7a82e4ba1e15c27d2b3d66d7ffc9805478328415db20deb6081c76b51,BICC,2024,12061.0,18172.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20241128_-_rapport_dactivites_-_3eme_trimestre_2024_-_bici_ci.pdf,2026-07-25T11:28:39.048875+00:00
6dfb9d495eebaf39a2336aa6871498502c8d1a5f440b2a89d920f2dceeee6456,BICB,,7903.0,30341.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20251204_-_rapport_dactivites_-_2eme_trimestre_2025_-_biic_bn.pdf,2026-07-25T11:28:42.249089+00:00
9f5e57270040e7fbcfa0a7d0b7367861e287b55d6b33b55a882cce78e176c10f,BICB,,13128.0,30341.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20251204_-_rapport_dactivites_-_3eme_trimestre_2025_-_biic_bn.pdf,2026-07-25T11:28:42.842204+00:00
69cef19e1335aa97024bced4a0827d6ea31fefc221aa34bb839f2c5099d08012,CFAC,,380640740.0,2753828308.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20220503_-_rapport_dactivite_-_1er_trimestre_2022_-_cfao_motors_ci.pdf,2026-07-25T11:29:14.691701+00:00
3d1a0947c04fa94d5de0223ed6f5afb24244834854932a3fe468cd30ea16cda3,SEMC,2022,855653665.0,620437050.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/eviosys_packaging_siem_rapport_dactivites_1er_trimestre_2023.pdf,2026-07-25T11:29:31.989083+00:00
6bf4ffb7b37c9575bee60887af16ecea99ba325ef3288fb730f7e528ac9d69d1,SEMC,,407516.0,388294.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20201208_-_rapport_dactivites_au_1er_semestre_2020_-_crown_siem.pdf,2026-07-25T11:29:32.459689+00:00
6397930d292ffce8dfed9629fe1a4a0103227f84c2e839a9351dfe833b3f898d,ECOC,,13258.0,13040.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260429_-_rapport_dactivites_-_1er_trimestre_2026_-_ecobank_ci.pdf,2026-07-25T11:29:34.315050+00:00
6fc290652b0f8ae7e109ab2631689439fddf23c0322f300c820523ce2637ab27,ECOC,2022,28386.0,24389.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20221102_-_rapport_dactivite_-_3eme_trimestre_2022_-_ecobank_ci.pdf,2026-07-25T11:29:59.227768+00:00
6c8bdb0c06a976d5b6884746429ec4a8f877f280fc348450331ffd93941303d7,FTSC,2024,105.0,3133.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20251031_-_rapport_dactivites_-_1er_semestre_2025_-_filtisac_ci.pdf,2026-07-25T11:30:32.095261+00:00
43004cc9cba5a6870f720823f3c434eb39692a0ae3fe785cbaff10b5606ca22e,FTSC,2023,3133.0,2612.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20241031_-_rapport_dactivites_atteste_par_les_cacs_-_1er_semestre_2024_-_filtisac_ci.pdf,2026-07-25T11:30:34.290545+00:00
e01f3373fbcbd5155299847fa86501c80f7716336a93c72738c6101f9cee9e5b,FTSC,2022,2612.0,201.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20231030_-_rapport_dactivites_-_1er_semestre_2023_-_filtisac_ci.pdf,2026-07-25T11:30:36.307986+00:00
87229525133e0808b3c5b22c2e5474a1e090f8a9ffddac9618bfe4bce0f3fca1,LNBB,2021,201.0,-136.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20221011_-_rapport_dactivites_du_1er_semestre_2022_-_filtisac_ci.pdf,2026-07-25T11:30:38.699450+00:00
43bba36b1157f116e4544b6ab3df3444e06fced8db09ab938d89db290795f0cd,NTLC,2023,8116566626.0,16556698463.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20241028_-_rapport_dactivites_-_1er_semestre_2024_-_nestle_ci.pdf,2026-07-25T11:31:00.161802+00:00
de928a4024dcd4fc8d157808a7bdaffd95c4660ee34dcbc25ee42dab48750802,NTLC,,3357252561.0,2220529563.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20230425_-_rapport_dactivite_-_1er_trimestre_2023_-_nestle_ci.pdf,2026-07-25T11:31:04.500743+00:00
2f6a4f288956c3aaefa8a1d16674d18e0c50b1e3951e7c8b4edeadf6c52f956f,NTLC,,10222542156.0,11156605711.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20220930_-_rapport_dactivite_du_1er_semestre_2022_-_nestle_ci.pdf,2026-07-25T11:31:06.563829+00:00
2117e201611edf8eee5ba3234640470c758611e2664ef7d163da26744aae30ee,NSBC,,10912.0,7138.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20260430_-_rapport_dactivites_-_1er_trimestre_2026_-_nsia_banque_ci.pdf,2026-07-25T11:31:07.049058+00:00
a934458cdfe89271c8bc7f4fc99aa72cc3d385189c0f58a3cde0c529a623e4ba,NSBC,,25037.0,38112.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20251029_-_rapport_dactivites_-_3eme_trimestre_2025_-_nsia_banque_ci.pdf,2026-07-25T11:31:07.771628+00:00
e04a58c5593f0614643e8e22b85b7e65fb71f168fc5364c4f2f373de80d925bc,NSBC,2025,7138.0,7103.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250429_-_rapport_dactivites_-_1er_trimestre_2025_-_nsia_banque_ci.pdf,2026-07-25T11:31:10.601531+00:00
8cd6e537f7c998fbc1d6183d15df56f08b01b0a8bfe6ad1da76f6fec65e25e35,NSBC,,23687.0,34813.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20241023_-_rapport_dactivites_-_3eme_trimestre_2024_-_nsia_banque_ci.pdf,2026-07-25T11:31:11.205168+00:00
0f71c100d8a2bc170ce6d5d6588bc34962d1d7ec4a8dc998f52ec8f21b8d1369,NSBC,,7103.0,34813.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240429_-_rapport_dactivites_-_1er_trimestre_2024_-_nsia_banque_ci.pdf,2026-07-25T11:31:11.986827+00:00
7cb232a99468e9219cee280c8ab4c3c958eade4475458f075661515e7a5696d3,NSBC,2023,6559.0,3680.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20230428_-_rapport_dactivite_-_1er_trimestre_2023_-_nsia_banque_ci.pdf,2026-07-25T11:31:16.989696+00:00
f49355cd73db606520c30e8f2b4f725d29f0d34379d7f88a6d6b3c9d29d4a88c,NSBC,,15100.0,14722.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20221103_-_rapport_dactivite_-_3eme_trimestre_2022_-_nsia_banque_ci.pdf,2026-07-25T11:31:17.705728+00:00
31b6ced1aec37d31522f090ab74aa9e0cc432fdb6b0764ee2f3344c720445e46,NSBC,,3680.0,3325.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20220425_-_rapport_dactivite_-_1er_trimestre_2022_-_nsia_banque_ci.pdf,2026-07-25T11:31:22.775264+00:00
5aa41dae4fdfb2dc73defb9b4bbf2ba9dbb1621d2a5f051636dc5b79804006b6,NSBC,2021,14722.0,4855.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20211028_-_rapport_dactivite_au_3eme_trimestre_2021_-_nsia_banque_ci.pdf,2026-07-25T11:31:23.766311+00:00
77e944a35f5248a9d429e0bd9e55962fd430e3eb030a4f6a8c3f17e9700f2105,ORGT,,19604.0,-13247.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20251022_-_rapport_dactivites_-_3eme_trimestre_2025_-_oragroup_tg.pdf,2026-07-25T11:31:30.804200+00:00
f4c64b0128808dd936a6480081c633667a3624ec880357caea48e06fcc9ba3fc,ORGT,,18282.0,-13855.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20251001_-_attestation_des_commissaires_aux_comptes_sur_le_rapport_dactivites_-_1er_semestre_2025_-_oragroup_tg.pdf,2026-07-25T11:31:31.803595+00:00
2b402d47feb65ab44b6da4ec7c0a19888fa6ac37828d639607d4283871063756,ORGT,,18282.0,-13855.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250922_-_rapport_dactivites_-_1er_semestre_2025_-_oragroup_tg.pdf,2026-07-25T11:31:32.538542+00:00
